"Sheet","No","Video Title (ชื่อคลิป)","URL / Timestamp Link (ลิงก์วิดีโอ)","Summary & Key Content (เนื้อหาสรุป)","Keywords / Tag","Keyword Code","Category"
"AllShort","177","ภัยไซเบอร์ไม่ใช่เรื่องไกลตัว! ปกป้องธุรกิจของคุณก่อนจะสายเกินแก้ด้วย PDPA to Security จาก SGC #pdpa","https://www.youtube.com/watch?v=g6foXaHnI3Y","คลังความรู้ Prajan: Short/Reel หัวข้อ ""ภัยไซเบอร์ไม่ใช่เรื่องไกลตัว! ปกป้องธุรกิจของคุณก่อนจะสายเกินแก้ด้วย PDPA to Security จาก SGC #pdpa"" สำหรับใช้ค้นหาและอ้างอิงเมื่อลูกค้าถามเรื่องที่เกี่ยวข้อง","PDPA, ข้อมูลส่วนบุคคล, Privacy, Security, Cybersecurity, Data Protection","sec56","sec"
"AllShort","178","1 นาที PDPA : Insider Threats: ภัยร้ายใกล้ตัวที่คุณต้องระวัง!รู้หรือไม่?","https://www.youtube.com/watch?v=NG5zDNInxhc","คลังความรู้ Prajan: Short/Reel หัวข้อ ""1 นาที PDPA : Insider Threats: ภัยร้ายใกล้ตัวที่คุณต้องระวัง!รู้หรือไม่?"" สำหรับใช้ค้นหาและอ้างอิงเมื่อลูกค้าถามเรื่องที่เกี่ยวข้อง","PDPA, ข้อมูลส่วนบุคคล, Privacy","pdpa172","pdpa"
"AllShort","179","PDPA & Security: ทำไมต้องทำพร้อมกัน?  #PDPA #Security #Cybersecurity #SGC","https://www.youtube.com/watch?v=FwPRhoCzYrI","คลังความรู้ Prajan: Short/Reel หัวข้อ ""PDPA & Security: ทำไมต้องทำพร้อมกัน?  #PDPA #Security #Cybersecurity #SGC"" สำหรับใช้ค้นหาและอ้างอิงเมื่อลูกค้าถามเรื่องที่เกี่ยวข้อง","PDPA, ข้อมูลส่วนบุคคล, Privacy, Security, Cybersecurity, Data Protection","sec57","sec"
"AllShort","180","PDPA ทำยาก? ไม่ต้องกังวลอีกต่อไป! PDPA Check ช่วยให้การทำ PDPA เป็นเรื่องง่ายสำหรับหน่วยงานขนาดใหญ่","https://www.youtube.com/watch?v=2Br1gLDb22M","คลังความรู้ Prajan: Short/Reel หัวข้อ ""PDPA ทำยาก? ไม่ต้องกังวลอีกต่อไป! PDPA Check ช่วยให้การทำ PDPA เป็นเรื่องง่ายสำหรับหน่วยงานขนาดใหญ่"" สำหรับใช้ค้นหาและอ้างอิงเมื่อลูกค้าถามเรื่องที่เกี่ยวข้อง","PDPA, ข้อมูลส่วนบุคคล, Privacy","pdpa173","pdpa"
"AllShort","181","ประเมินความรู้ PDPA & เรียน E-Learning | PDPACheck","https://www.youtube.com/watch?v=GLE-CuUhaa0","คลังความรู้ Prajan: Short/Reel หัวข้อ ""ประเมินความรู้ PDPA & เรียน E-Learning | PDPACheck"" สำหรับใช้ค้นหาและอ้างอิงเมื่อลูกค้าถามเรื่องที่เกี่ยวข้อง","PDPA, ข้อมูลส่วนบุคคล, Privacy","pdpa174","pdpa"
"AllShort","182","📢 เอกสาร PDPA เยอะจนปวดหัว?ลองใช้ PDPA Check สิ #PDPA #PDPAcheck #ตัวช่วยPDPA #ง่ายกว่าที่คิด","https://www.youtube.com/watch?v=dxkUtQRfvk4","คลังความรู้ Prajan: Short/Reel หัวข้อ ""📢 เอกสาร PDPA เยอะจนปวดหัว?ลองใช้ PDPA Check สิ #PDPA #PDPAcheck #ตัวช่วยPDPA #ง่ายกว่าที่คิด"" สำหรับใช้ค้นหาและอ้างอิงเมื่อลูกค้าถามเรื่องที่เกี่ยวข้อง","PDPA, ข้อมูลส่วนบุคคล, Privacy, เอกสาร PDPA, Policy","pdpa175","pdpa"
"AllShort","183","PDPA ทำยาก ปวดหัวเรื่องเอกสาร? #PDPA #PDPAcheck #ตัวช่วยPDPA #ธุรกิจ #ลดต้นทุน","https://www.youtube.com/watch?v=lU4rN3OTJdw","คลังความรู้ Prajan: Short/Reel หัวข้อ ""PDPA ทำยาก ปวดหัวเรื่องเอกสาร? #PDPA #PDPAcheck #ตัวช่วยPDPA #ธุรกิจ #ลดต้นทุน"" สำหรับใช้ค้นหาและอ้างอิงเมื่อลูกค้าถามเรื่องที่เกี่ยวข้อง","PDPA, ข้อมูลส่วนบุคคล, Privacy, เอกสาร PDPA, Policy","pdpa176","pdpa"
"AllShort","184","ประกาศแจ้งเตือนการจัดการข้อมูลส่วนบุคคล","https://www.youtube.com/watch?v=ZXDsVefINU0","คลังความรู้ Prajan: Short/Reel หัวข้อ ""ประกาศแจ้งเตือนการจัดการข้อมูลส่วนบุคคล"" สำหรับใช้ค้นหาและอ้างอิงเมื่อลูกค้าถามเรื่องที่เกี่ยวข้อง","PDPA, ข้อมูลส่วนบุคคล, Privacy, Consent, Cookie, Privacy Notice","consent26","consent"
"AllShort","185","เรียนรู้ PDPA เชิงลึก พร้อมลงมือปฏิบัติจริงที่นิมมาน เชียงใหม่! 🌳#pdpa  #cybersecurity #อบรมPDPA","https://www.youtube.com/watch?v=mJra_-pil3g","คลังความรู้ Prajan: Short/Reel หัวข้อ ""เรียนรู้ PDPA เชิงลึก พร้อมลงมือปฏิบัติจริงที่นิมมาน เชียงใหม่! 🌳#pdpa  #cybersecurity #อบรมPDPA"" สำหรับใช้ค้นหาและอ้างอิงเมื่อลูกค้าถามเรื่องที่เกี่ยวข้อง","PDPA, ข้อมูลส่วนบุคคล, Privacy, Security, Cybersecurity, Data Protection, Training, Workshop","train36","train"
"AllShort","186","1 นาที PDPA","https://www.youtube.com/watch?v=7H9ZA4PdyKo","คลังความรู้ Prajan: Short/Reel หัวข้อ ""1 นาที PDPA"" สำหรับใช้ค้นหาและอ้างอิงเมื่อลูกค้าถามเรื่องที่เกี่ยวข้อง","PDPA, ข้อมูลส่วนบุคคล, Privacy","pdpa177","pdpa"
"AllShort","187","การร้องเรียนสิทธิของเจ้าของข้อมูลส่วนบุคคล #pdpa #กฏหมายคุ้มครองข้อมูลส่วนบุคคล #ยื่นคำรอง#ร้องเรียน","https://www.youtube.com/watch?v=Pe-WsEYEwDM","คลังความรู้ Prajan: Short/Reel หัวข้อ ""การร้องเรียนสิทธิของเจ้าของข้อมูลส่วนบุคคล #pdpa #กฏหมายคุ้มครองข้อมูลส่วนบุคคล #ยื่นคำรอง#ร้องเรียน"" สำหรับใช้ค้นหาและอ้างอิงเมื่อลูกค้าถามเรื่องที่เกี่ยวข้อง","PDPA, ข้อมูลส่วนบุคคล, Privacy","pdpa178","pdpa"
"AllShort","188","การทำPDPAด้วยตนเอง เรามีเครื่องมือ⚙️ช่วยทำPDPA  12 เครื่องมือ ราคาเริ่มต้น 599 บาท","https://www.youtube.com/watch?v=4i0NlcBqJqQ","คลังความรู้ Prajan: Short/Reel หัวข้อ ""การทำPDPAด้วยตนเอง เรามีเครื่องมือ⚙️ช่วยทำPDPA  12 เครื่องมือ ราคาเริ่มต้น 599 บาท"" สำหรับใช้ค้นหาและอ้างอิงเมื่อลูกค้าถามเรื่องที่เกี่ยวข้อง","PDPA, ข้อมูลส่วนบุคคล, Privacy","pdpa179","pdpa"
"AllShort","189","มอบทุน 25,000 บาทสำหรับทำ PDPA สำหรับผู้เข้าโครงการ LIVE SPARK #pdpa #คุ้มครองข้อมูลส่วนบุคคล","https://www.youtube.com/watch?v=aAg6d8HNHCw","คลังความรู้ Prajan: Short/Reel หัวข้อ ""มอบทุน 25,000 บาทสำหรับทำ PDPA สำหรับผู้เข้าโครงการ LIVE SPARK #pdpa #คุ้มครองข้อมูลส่วนบุคคล"" สำหรับใช้ค้นหาและอ้างอิงเมื่อลูกค้าถามเรื่องที่เกี่ยวข้อง","PDPA, ข้อมูลส่วนบุคคล, Privacy","pdpa180","pdpa"
"AllShort","190","มิจฉาชีพประกาศรับสมัครงานพร้อมโฆษณาจูงใจ ภาค 2 #pdpa #คุ้มครองข้อมูลส่วนบุคคล","https://www.youtube.com/watch?v=hGEqlpvbL90","คลังความรู้ Prajan: Short/Reel หัวข้อ ""มิจฉาชีพประกาศรับสมัครงานพร้อมโฆษณาจูงใจ ภาค 2 #pdpa #คุ้มครองข้อมูลส่วนบุคคล"" สำหรับใช้ค้นหาและอ้างอิงเมื่อลูกค้าถามเรื่องที่เกี่ยวข้อง","PDPA, ข้อมูลส่วนบุคคล, Privacy","pdpa181","pdpa"
"AllShort","191","มิจฉาชีพประกาศรับสมัครงานพร้อมโฆษณาจูงใจ ภาค 1  #pdpa #คุ้มครองข้อมูลส่วนบุคคล","https://www.youtube.com/watch?v=OxbJhNGjc60","คลังความรู้ Prajan: Short/Reel หัวข้อ ""มิจฉาชีพประกาศรับสมัครงานพร้อมโฆษณาจูงใจ ภาค 1  #pdpa #คุ้มครองข้อมูลส่วนบุคคล"" สำหรับใช้ค้นหาและอ้างอิงเมื่อลูกค้าถามเรื่องที่เกี่ยวข้อง","PDPA, ข้อมูลส่วนบุคคล, Privacy","pdpa182","pdpa"
"AllShort","192","1 นาที PDPA บริษัทไหนเอาข้อมูลเราเอาไปขาย ดูยังไง  #PDPACheck #PDPA #pdpa #คุ้มครองข้อมูลส่วนบุคคล","https://www.youtube.com/watch?v=8gFauqs2M5g","คลังความรู้ Prajan: Short/Reel หัวข้อ ""1 นาที PDPA บริษัทไหนเอาข้อมูลเราเอาไปขาย ดูยังไง  #PDPACheck #PDPA #pdpa #คุ้มครองข้อมูลส่วนบุคคล"" สำหรับใช้ค้นหาและอ้างอิงเมื่อลูกค้าถามเรื่องที่เกี่ยวข้อง","PDPA, ข้อมูลส่วนบุคคล, Privacy","pdpa183","pdpa"
"AllShort","193","AI สำหรับช่วยทำ PDPA มีให้ใช้ใน pdpa check แล้ว #pdpa #คุ้มครองข้อมูลส่วนบุคคล","https://www.youtube.com/watch?v=KA_-14i9M5A","คลังความรู้ Prajan: Short/Reel หัวข้อ ""AI สำหรับช่วยทำ PDPA มีให้ใช้ใน pdpa check แล้ว #pdpa #คุ้มครองข้อมูลส่วนบุคคล"" สำหรับใช้ค้นหาและอ้างอิงเมื่อลูกค้าถามเรื่องที่เกี่ยวข้อง","PDPA, ข้อมูลส่วนบุคคล, Privacy, AI, Automation","ai30","ai"
"AllShort","194","การทำPDPAด้วยตนเอง ควรมีเครื่องมือ⚙️ช่วยทำPDPA  1 นาที #pdpa #คุ้มครองข้อมูลส่วนบุคคล #รับตัวแทน","https://www.youtube.com/watch?v=xHjI0dGeb5U","คลังความรู้ Prajan: Short/Reel หัวข้อ ""การทำPDPAด้วยตนเอง ควรมีเครื่องมือ⚙️ช่วยทำPDPA  1 นาที #pdpa #คุ้มครองข้อมูลส่วนบุคคล #รับตัวแทน"" สำหรับใช้ค้นหาและอ้างอิงเมื่อลูกค้าถามเรื่องที่เกี่ยวข้อง","PDPA, ข้อมูลส่วนบุคคล, Privacy","pdpa184","pdpa"
"AllShort","195","คอร์ส เรียน PDPA พร้อมนำไปใช้ ไม่มีค่าใช้จ่าย  #pdpa #คุ้มครองข้อมูลส่วนบุคคล #สอนฟรี #รับตัวแทน","https://www.youtube.com/watch?v=JIGYhXPHshs","คลังความรู้ Prajan: Short/Reel หัวข้อ ""คอร์ส เรียน PDPA พร้อมนำไปใช้ ไม่มีค่าใช้จ่าย  #pdpa #คุ้มครองข้อมูลส่วนบุคคล #สอนฟรี #รับตัวแทน"" สำหรับใช้ค้นหาและอ้างอิงเมื่อลูกค้าถามเรื่องที่เกี่ยวข้อง","PDPA, ข้อมูลส่วนบุคคล, Privacy","pdpa185","pdpa"
"AllShort","196","🚀วิธีการทำ PDPA สำหรับฝ่าย Hr กิจกรรมที่เกี่ยวข้องกับข้อมูลส่วนบุคคล  รับสมัครงาน ถึงลาออกจากงาน","https://www.youtube.com/watch?v=mH4uVztK-9Y","คลังความรู้ Prajan: Short/Reel หัวข้อ ""🚀วิธีการทำ PDPA สำหรับฝ่าย Hr กิจกรรมที่เกี่ยวข้องกับข้อมูลส่วนบุคคล  รับสมัครงาน ถึงลาออกจากงาน"" สำหรับใช้ค้นหาและอ้างอิงเมื่อลูกค้าถามเรื่องที่เกี่ยวข้อง","PDPA, ข้อมูลส่วนบุคคล, Privacy","pdpa186","pdpa"
"AllShort","197","วิธีทำประกาศแจ้งเตือนและให้ความยินยอมโดยอิสระ ตามกฏหมายคุ้มครองข้อมูลส่วนบุคคลโดย pdpa3in1.com#pdpa","https://www.youtube.com/watch?v=bndfI1Jq9pg","คลังความรู้ Prajan: Short/Reel หัวข้อ ""วิธีทำประกาศแจ้งเตือนและให้ความยินยอมโดยอิสระ ตามกฏหมายคุ้มครองข้อมูลส่วนบุคคลโดย pdpa3in1.com#pdpa"" สำหรับใช้ค้นหาและอ้างอิงเมื่อลูกค้าถามเรื่องที่เกี่ยวข้อง","PDPA, ข้อมูลส่วนบุคคล, Privacy, Consent, Cookie, Privacy Notice","consent27","consent"
"AllShort","198","🎉สรุปแนวทางการพัฒนาระบบ PDPA  #กฏหมายคุ้มครองข้อมูลส่วนบุคคล #PDPA #โปรแกรมPDPA #รับพัฒนาระบบPDPA","https://www.youtube.com/watch?v=PDxf1B09IAY","คลังความรู้ Prajan: Short/Reel หัวข้อ ""🎉สรุปแนวทางการพัฒนาระบบ PDPA  #กฏหมายคุ้มครองข้อมูลส่วนบุคคล #PDPA #โปรแกรมPDPA #รับพัฒนาระบบPDPA"" สำหรับใช้ค้นหาและอ้างอิงเมื่อลูกค้าถามเรื่องที่เกี่ยวข้อง","PDPA, ข้อมูลส่วนบุคคล, Privacy","pdpa187","pdpa"
"AllShort","199","อยากทำ App ให้บริการดีๆกับลูกค้า🥲ทำไมถูกลูกค้าร้องเรียน😂 #pdpa #รับตัวแทน#โปรแกรมPDPA#ขอความยินยอม","https://www.youtube.com/watch?v=XxHWmfsfUuw","คลังความรู้ Prajan: Short/Reel หัวข้อ ""อยากทำ App ให้บริการดีๆกับลูกค้า🥲ทำไมถูกลูกค้าร้องเรียน😂 #pdpa #รับตัวแทน#โปรแกรมPDPA#ขอความยินยอม"" สำหรับใช้ค้นหาและอ้างอิงเมื่อลูกค้าถามเรื่องที่เกี่ยวข้อง","PDPA, ข้อมูลส่วนบุคคล, Privacy, บริการ, Consulting, Consent, Cookie, Privacy Notice","consent28","consent"
"AllShort","200","บริษัทเราก็ไม่ได้ทำตามกฏหมายPDPA ซะด้วย “ทีนี้ใช้ข้อมูลลูกค้าก็ลำบาก” “ว้าวุ่นเลย” #ที่ปรึกษาpdpa","https://www.youtube.com/watch?v=Lu4Fpx6nJSA","คลังความรู้ Prajan: Short/Reel หัวข้อ ""บริษัทเราก็ไม่ได้ทำตามกฏหมายPDPA ซะด้วย “ทีนี้ใช้ข้อมูลลูกค้าก็ลำบาก” “ว้าวุ่นเลย” #ที่ปรึกษาpdpa"" สำหรับใช้ค้นหาและอ้างอิงเมื่อลูกค้าถามเรื่องที่เกี่ยวข้อง","PDPA, ข้อมูลส่วนบุคคล, Privacy","pdpa188","pdpa"
"AllShort","201","เครื่องมือช่วยทำ PDPAโปรแกรมทำ  PDPAระบบช่วยทำ PDPA 1 นาที PDPA #pdpa โปรแกรมPDPA   #ที่ปรึกษาpdpa","https://www.youtube.com/watch?v=LQVpEBsgQUE","คลังความรู้ Prajan: Short/Reel หัวข้อ ""เครื่องมือช่วยทำ PDPAโปรแกรมทำ  PDPAระบบช่วยทำ PDPA 1 นาที PDPA #pdpa โปรแกรมPDPA   #ที่ปรึกษาpdpa"" สำหรับใช้ค้นหาและอ้างอิงเมื่อลูกค้าถามเรื่องที่เกี่ยวข้อง","PDPA, ข้อมูลส่วนบุคคล, Privacy","pdpa189","pdpa"
"AllShort","202","⛓️ป้องกันปัญหาถูกร้องเรียน 🪤Case จริงที่เกิดขึ้นถูกร้องเรียนเรื่องการขอความยินยอมและถอนความยินยอม","https://www.youtube.com/watch?v=V0HrQEZNNT4","คลังความรู้ Prajan: Short/Reel หัวข้อ ""⛓️ป้องกันปัญหาถูกร้องเรียน 🪤Case จริงที่เกิดขึ้นถูกร้องเรียนเรื่องการขอความยินยอมและถอนความยินยอม"" สำหรับใช้ค้นหาและอ้างอิงเมื่อลูกค้าถามเรื่องที่เกี่ยวข้อง","Consent, Cookie, Privacy Notice","consent29","consent"
"AllShort","203","🎛️เครื่องมือช่วยทำ PDPA ราคา 599 บาท -9,990 บาท  #pdpa #คุ้มครองข้อมูลส่วนบุคคล","https://www.youtube.com/watch?v=k1jUsy-wP7Y","คลังความรู้ Prajan: Short/Reel หัวข้อ ""🎛️เครื่องมือช่วยทำ PDPA ราคา 599 บาท -9,990 บาท  #pdpa #คุ้มครองข้อมูลส่วนบุคคล"" สำหรับใช้ค้นหาและอ้างอิงเมื่อลูกค้าถามเรื่องที่เกี่ยวข้อง","PDPA, ข้อมูลส่วนบุคคล, Privacy","pdpa190","pdpa"
"AllShort","204","🎛️เครื่องมือช่วยทำ PDPA ราคา 590 บาท -9,990 บาท","https://www.youtube.com/watch?v=kJk8kkEV2TU","คลังความรู้ Prajan: Short/Reel หัวข้อ ""🎛️เครื่องมือช่วยทำ PDPA ราคา 590 บาท -9,990 บาท"" สำหรับใช้ค้นหาและอ้างอิงเมื่อลูกค้าถามเรื่องที่เกี่ยวข้อง","PDPA, ข้อมูลส่วนบุคคล, Privacy","pdpa191","pdpa"
"AllShort","205","Pdpacheck มีระบบต่างๆช่วยให้ทำPDPA ได้ง่ายขึ้นจนประสบความสำเร็จในการทำ PDPA","https://www.youtube.com/watch?v=aZdCimtwmz4","คลังความรู้ Prajan: Short/Reel หัวข้อ ""Pdpacheck มีระบบต่างๆช่วยให้ทำPDPA ได้ง่ายขึ้นจนประสบความสำเร็จในการทำ PDPA"" สำหรับใช้ค้นหาและอ้างอิงเมื่อลูกค้าถามเรื่องที่เกี่ยวข้อง","PDPA, ข้อมูลส่วนบุคคล, Privacy","pdpa192","pdpa"
"AllShort","206","ทำไมต้องทำ PDPA ทำไมต้องมีผู้ช่วยทำ PDPA","https://www.youtube.com/watch?v=E96tLKve1P4","คลังความรู้ Prajan: Short/Reel หัวข้อ ""ทำไมต้องทำ PDPA ทำไมต้องมีผู้ช่วยทำ PDPA"" สำหรับใช้ค้นหาและอ้างอิงเมื่อลูกค้าถามเรื่องที่เกี่ยวข้อง","PDPA, ข้อมูลส่วนบุคคล, Privacy","pdpa193","pdpa"
"AllShort","207","บริษัทหรือหน่วยงานได้ประโยชน์จากการทำตามกฏหมายคุ้มครองข้อมูลส่วนบุคคล(PDPA)อย่างไร","https://www.youtube.com/watch?v=R_6_VhJ9Kdk","คลังความรู้ Prajan: Short/Reel หัวข้อ ""บริษัทหรือหน่วยงานได้ประโยชน์จากการทำตามกฏหมายคุ้มครองข้อมูลส่วนบุคคล(PDPA)อย่างไร"" สำหรับใช้ค้นหาและอ้างอิงเมื่อลูกค้าถามเรื่องที่เกี่ยวข้อง","PDPA, ข้อมูลส่วนบุคคล, Privacy","pdpa194","pdpa"
"AllShort","208","ประโยชน์ของกฏหมายคุ้มครองข้อมูลส่วนบุคคล  PDPA","https://www.youtube.com/watch?v=4KaupHCq0ys","คลังความรู้ Prajan: Short/Reel หัวข้อ ""ประโยชน์ของกฏหมายคุ้มครองข้อมูลส่วนบุคคล  PDPA"" สำหรับใช้ค้นหาและอ้างอิงเมื่อลูกค้าถามเรื่องที่เกี่ยวข้อง","PDPA, ข้อมูลส่วนบุคคล, Privacy","pdpa195","pdpa"
"AllShort","209","หอพัก มีหน้าที่ต้องทำตามกฏหมายคุ้มครองข้อมูลส่วนบุคคล ดังนี้","https://www.youtube.com/watch?v=3hA6gNCKtNI","คลังความรู้ Prajan: Short/Reel หัวข้อ ""หอพัก มีหน้าที่ต้องทำตามกฏหมายคุ้มครองข้อมูลส่วนบุคคล ดังนี้"" สำหรับใช้ค้นหาและอ้างอิงเมื่อลูกค้าถามเรื่องที่เกี่ยวข้อง","PDPA, ข้อมูลส่วนบุคคล, Privacy","pdpa196","pdpa"
"AllShort","210","ร้านค้า Online  มีหน้าที่ตามกฏหมายคุ้มครองข้อมูลส่วนบุคคล ดังนี้","https://www.youtube.com/watch?v=OIUjUkS3-5c","คลังความรู้ Prajan: Short/Reel หัวข้อ ""ร้านค้า Online  มีหน้าที่ตามกฏหมายคุ้มครองข้อมูลส่วนบุคคล ดังนี้"" สำหรับใช้ค้นหาและอ้างอิงเมื่อลูกค้าถามเรื่องที่เกี่ยวข้อง","PDPA, ข้อมูลส่วนบุคคล, Privacy","pdpa197","pdpa"
"AllShort","211","Showcase ทำPDPA ร้านค้าOnline","https://www.youtube.com/watch?v=P0VgnHDDRXU","คลังความรู้ Prajan: Short/Reel หัวข้อ ""Showcase ทำPDPA ร้านค้าOnline"" สำหรับใช้ค้นหาและอ้างอิงเมื่อลูกค้าถามเรื่องที่เกี่ยวข้อง","PDPA, ข้อมูลส่วนบุคคล, Privacy","pdpa198","pdpa"
"AllShort","212","สิทธิของนักเรียน ต่อครูผู้สอนหรือโรงเรียนที่เป็นผู้จัดเก็บใช้งานข้อมูลนักเรียน","https://www.youtube.com/watch?v=9TJnGZ12z60","คลังความรู้ Prajan: Short/Reel หัวข้อ ""สิทธิของนักเรียน ต่อครูผู้สอนหรือโรงเรียนที่เป็นผู้จัดเก็บใช้งานข้อมูลนักเรียน"" สำหรับใช้ค้นหาและอ้างอิงเมื่อลูกค้าถามเรื่องที่เกี่ยวข้อง","Prajan, Knowledge Base, Short/Reel","pdpa199","pdpa"
"AllShort","213","การทำประกาศ แจ้งเตือน ขอความยินยอม PDPA ในองค์กรเกี่ยวกับพนักงาน (Hr)","https://www.youtube.com/watch?v=K_bTM0kOV9k","คลังความรู้ Prajan: Short/Reel หัวข้อ ""การทำประกาศ แจ้งเตือน ขอความยินยอม PDPA ในองค์กรเกี่ยวกับพนักงาน (Hr)"" สำหรับใช้ค้นหาและอ้างอิงเมื่อลูกค้าถามเรื่องที่เกี่ยวข้อง","PDPA, ข้อมูลส่วนบุคคล, Privacy, Consent, Cookie, Privacy Notice","consent30","consent"
"AllShort","214","การประกาศแจ้งเตือนและขอความยินยอม ภายในหน่วยงานมีส่วนที่เกี่ยวข้องกับข้อมูลส่วนบุคคลจำนวนมาก","https://www.youtube.com/watch?v=j1ffogjRP9c","คลังความรู้ Prajan: Short/Reel หัวข้อ ""การประกาศแจ้งเตือนและขอความยินยอม ภายในหน่วยงานมีส่วนที่เกี่ยวข้องกับข้อมูลส่วนบุคคลจำนวนมาก"" สำหรับใช้ค้นหาและอ้างอิงเมื่อลูกค้าถามเรื่องที่เกี่ยวข้อง","PDPA, ข้อมูลส่วนบุคคล, Privacy, Consent, Cookie, Privacy Notice","consent31","consent"
"AllShort","215","การประกาศ แจ้งเตือน  การขอความยินยอม กิจกรรมที่เกี่ยวข้องกับข้อมูลส่วนบุคคลภายในองค์กร","https://www.youtube.com/watch?v=BaVzqPmj_Ws","คลังความรู้ Prajan: Short/Reel หัวข้อ ""การประกาศ แจ้งเตือน  การขอความยินยอม กิจกรรมที่เกี่ยวข้องกับข้อมูลส่วนบุคคลภายในองค์กร"" สำหรับใช้ค้นหาและอ้างอิงเมื่อลูกค้าถามเรื่องที่เกี่ยวข้อง","PDPA, ข้อมูลส่วนบุคคล, Privacy, Consent, Cookie, Privacy Notice","consent32","consent"
"AllShort","216","ระบบทำ การประกาศแจ้งเตือนและขอความยินยอม  ทดลองฟรี pdpa3in1","https://www.youtube.com/watch?v=qiaN4c_gqM0","คลังความรู้ Prajan: Short/Reel หัวข้อ ""ระบบทำ การประกาศแจ้งเตือนและขอความยินยอม  ทดลองฟรี pdpa3in1"" สำหรับใช้ค้นหาและอ้างอิงเมื่อลูกค้าถามเรื่องที่เกี่ยวข้อง","PDPA, ข้อมูลส่วนบุคคล, Privacy, Consent, Cookie, Privacy Notice","consent33","consent"
"AllShort","217","เครื่องมือช่วยทำ PDPA","https://www.youtube.com/watch?v=d2MqdNjcq2o","คลังความรู้ Prajan: Short/Reel หัวข้อ ""เครื่องมือช่วยทำ PDPA"" สำหรับใช้ค้นหาและอ้างอิงเมื่อลูกค้าถามเรื่องที่เกี่ยวข้อง","PDPA, ข้อมูลส่วนบุคคล, Privacy","pdpa200","pdpa"
"AllShort","218","Short/Reel AbzvDifYma0","https://www.youtube.com/watch?v=AbzvDifYma0","คลังความรู้ Prajan: Short/Reel หัวข้อ ""Short/Reel AbzvDifYma0"" สำหรับใช้ค้นหาและอ้างอิงเมื่อลูกค้าถามเรื่องที่เกี่ยวข้อง","Prajan, Knowledge Base, Short/Reel","pdpa201","pdpa"
"AllShort","219","ภาคปฏิบัติการทำ PDPA สำหรับ โรงงาน และสวนผลไม้ Ep1","https://www.youtube.com/watch?v=gUp4XxCAHIw","คลังความรู้ Prajan: Short/Reel หัวข้อ ""ภาคปฏิบัติการทำ PDPA สำหรับ โรงงาน และสวนผลไม้ Ep1"" สำหรับใช้ค้นหาและอ้างอิงเมื่อลูกค้าถามเรื่องที่เกี่ยวข้อง","PDPA, ข้อมูลส่วนบุคคล, Privacy","pdpa202","pdpa"
"AllShort","220","ภาคปฏิบัติการทำ PDPA สำหรับ โรงงาน Ep2 (พนักงานภายในบริษัท)","https://www.youtube.com/watch?v=xZd6BiFshWY","คลังความรู้ Prajan: Short/Reel หัวข้อ ""ภาคปฏิบัติการทำ PDPA สำหรับ โรงงาน Ep2 (พนักงานภายในบริษัท)"" สำหรับใช้ค้นหาและอ้างอิงเมื่อลูกค้าถามเรื่องที่เกี่ยวข้อง","PDPA, ข้อมูลส่วนบุคคล, Privacy","pdpa203","pdpa"
"AllShort","221","เครื่องมือช่วยทำ PDPA","https://www.youtube.com/watch?v=N_xBLPqgS6E","คลังความรู้ Prajan: Short/Reel หัวข้อ ""เครื่องมือช่วยทำ PDPA"" สำหรับใช้ค้นหาและอ้างอิงเมื่อลูกค้าถามเรื่องที่เกี่ยวข้อง","PDPA, ข้อมูลส่วนบุคคล, Privacy","pdpa204","pdpa"
"AllShort","222","ป้องกันคลิปหลุด ภาพหลุด ด้วยกฏหมายคุ้มครองข้อมูลส่วนบุคคล","https://www.youtube.com/watch?v=TawqL0ho1Xg","คลังความรู้ Prajan: Short/Reel หัวข้อ ""ป้องกันคลิปหลุด ภาพหลุด ด้วยกฏหมายคุ้มครองข้อมูลส่วนบุคคล"" สำหรับใช้ค้นหาและอ้างอิงเมื่อลูกค้าถามเรื่องที่เกี่ยวข้อง","PDPA, ข้อมูลส่วนบุคคล, Privacy","pdpa205","pdpa"
"AllShort","223","สิทธิของเจ้าของข้อมูลส่วนบุคคล","https://www.youtube.com/watch?v=fGxIKA1dgh4","คลังความรู้ Prajan: Short/Reel หัวข้อ ""สิทธิของเจ้าของข้อมูลส่วนบุคคล"" สำหรับใช้ค้นหาและอ้างอิงเมื่อลูกค้าถามเรื่องที่เกี่ยวข้อง","PDPA, ข้อมูลส่วนบุคคล, Privacy","pdpa206","pdpa"
"AllShort","224","คลิปหลุด รูปหลุด ทำอย่างไร ให้กฏหมายคุ้มครองข้อมูลส่วนบุคคลแก้ไขได้ ก่อนที่รูปจะหลุดก็สามารถแจ้งได้","https://www.youtube.com/watch?v=E-SxCHv7-Bo","คลังความรู้ Prajan: Short/Reel หัวข้อ ""คลิปหลุด รูปหลุด ทำอย่างไร ให้กฏหมายคุ้มครองข้อมูลส่วนบุคคลแก้ไขได้ ก่อนที่รูปจะหลุดก็สามารถแจ้งได้"" สำหรับใช้ค้นหาและอ้างอิงเมื่อลูกค้าถามเรื่องที่เกี่ยวข้อง","PDPA, ข้อมูลส่วนบุคคล, Privacy","pdpa207","pdpa"
